2016,1,sql,441
2016,1,swift,535
2016,1,windows,22
2016,1,wordpress,313
2016,1,xcode,58
2016,2,android,3258
2016,2,angular,759
2016,2,c#,1960
2016,2,c++,1636
2016,2,html,273
2016,2,ios,262
2016,2,iphone,3
2016,2,java,3003
2016,2,javascript,3223
2016,2,jquery,1055
2016,2,php,2754
2016,2,python,2582
2016,2,sql,525
2016,2,swift,535
2016,2,windows,28
2016,2,wordpress,308
2016,2,xcode,73
2016,3,android,2817
2016,3,angular,1060
2016,3,c#,1720
2016,3,c++,1302
2016,3,html,241
2016,3,ios,213
2016,3,iphone,5
2016,3,java,2259
2016,3,javascript,2904
2016,3,jquery,1012
2016,3,php,2315
2016,3,python,2425
2016,3,sql,399
2016,3,swift,454
2016,3,windows,16
2016,3,wordpress,333
2016,3,xcode,52
2016,4,android,2258
2016,4,angular,1177
2016,4,c#,1700
2016,4,c++,1676
2016,4,html,258
2016,4,ios,190
2016,4,iphone,3
2016,4,java,2672
2016,4,javascript,2936
2016,4,jquery,1014
2016,4,php,2260
2016,4,python,2763
2016,4,sql,482
2016,4,swift,368
2016,4,windows,22
2016,4,wordpress,370
2016,4,xcode,73
2017,1,android,2618
2017,1,angular,1390
2017,1,c#,1812
2017,1,c++,1519
2017,1,html,258
2017,1,ios,190
2017,1,iphone,1
2017,1,java,2578
2017,1,javascript,3186
2017,1,jquery,984
2017,1,php,2383
2017,1,python,2805
2017,1,sql,528
2017,1,swift,526
2017,1,windows,17
2017,1,wordpress,379
2017,1,xcode,53
2017,2,android,2389
2017,2,angular,1414
2017,2,c#,1788
2017,2,c++,1499
2017,2,html,289
2017,2,ios,190
2017,2,iphone,4
2017,2,java,2629
2017,2,javascript,3236
2017,2,jquery,922
2017,2,php,2235
2017,2,python,3155
2017,2,sql,540
2017,2,swift,475
2017,2,windows,20
2017,2,wordpress,393
2017,2,xcode,43
2017,3,android,2526
2017,3,angular,1738
2017,3,c#,1616
2017,3,c++,1196
2017,3,html,284
2017,3,ios,182
2017,3,iphone,2
2017,3,java,1907
2017,3,javascript,2985
2017,3,jquery,833
2017,3,php,2132
2017,3,python,3003
2017,3,sql,563
2017,3,swift,469
2017,3,windows,31
2017,3,wordpress,403
2017,3,xcode,49
2017,4,android,2237
2017,4,angular,1718
2017,4,c#,1486
2017,4,c++,1407
2017,4,html,258
2017,4,ios,226
2017,4,iphone,5
2017,4,java,2548
2017,4,javascript,3095
2017,4,jquery,703
2017,4,php,1940
2017,4,python,3259
2017,4,sql,424
2017,4,swift,404
2017,4,windows,38
2017,4,wordpress,402
2017,4,xcode,70
2018,1,android,2126
2018,1,angular,1549
2018,1,c#,1440
2018,1,c++,1541
2018,1,html,221
2018,1,ios,155
2018,1,iphone,2
2018,1,java,2196
2018,1,javascript,3260
2018,1,jquery,699
2018,1,php,2044
2018,1,python,3021
2018,1,sql,453
2018,1,swift,451
2018,1,windows,45
2018,1,wordpress,409
2018,1,xcode,73
2018,2,android,2203
2018,2,angular,1597
2018,2,c#,1602
2018,2,c++,1226
2018,2,html,221
2018,2,ios,148
2018,2,iphone,3
2018,2,java,2284
2018,2,javascript,3527
2018,2,jquery,717
2018,2,php,2002
2018,2,python,3081
2018,2,sql,518
2018,2,swift,397
2018,2,windows,23
2018,2,wordpress,459
2018,2,xcode,57
2018,3,android,1553
2018,3,angular,1099
2018,3,c#,1117
